farm_id,state,crop,variety,planting_date,area_ha,expected_yield_t_ha,harvest_date,actual_yield_t_ha
FARM-031806,Benue,maize,MAIZE-V3,2024-10-13,4.39,2.22,2025-02-01,2.32
FARM-021774,Cross River,millet,MILLET-V1,2022-07-20,2.08,1.4,2022-10-28,0.77
FARM-040586,FCT,soybean,SOYBEAN-V3,2024-06-16,0.72,1.47,2024-09-29,1.78
FARM-019626,Ogun,rice,RICE-LOCAL,2022-07-13,1.11,2.87,2022-11-22,2.25
FARM-018155,Jigawa,millet,MILLET-V3,2024-07-24,3.42,0.98,2024-10-23,1.49
FARM-002082,Edo,millet,MILLET-V2,2024-07-25,0.37,1.22,2024-10-23,0.8
FARM-042818,Zamfara,soybean,SOYBEAN-LOCAL,2023-03-16,1.05,1.15,2023-06-24,1.26
FARM-024325,Enugu,sorghum,SORGHUM-V3,2023-07-27,0.96,1.6,2023-12-01,1.72
FARM-024723,Ekiti,groundnut,GROUNDNUT-V2,2022-07-03,1.09,1.65,2022-10-11,1.99
FARM-046193,Yobe,cassava,CASSAVA-V1,2022-05-24,0.86,3.57,2023-07-21,4.0
FARM-012521,Taraba,oil_palm,OIL_PALM-V3,2022-12-14,0.66,3.14,2023-04-01,3.4
FARM-025719,Imo,millet,MILLET-V1,2024-05-11,6.41,1.24,2024-08-10,0.33
FARM-044975,Plateau,sorghum,SORGHUM-V2,2024-07-23,2.86,1.16,2024-11-13,0.76
FARM-041398,Ogun,oil_palm,OIL_PALM-V3,2024-02-19,0.76,4.48,2024-05-26,5.18
FARM-032115,Yobe,groundnut,GROUNDNUT-V1,2023-07-10,0.62,0.65,2023-11-04,0.4
FARM-039327,Oyo,oil_palm,OIL_PALM-V2,2024-10-28,1.33,3.99,2025-01-27,4.57
FARM-033004,Ondo,oil_palm,OIL_PALM-V2,2022-10-22,3.71,3.43,2023-02-14,2.23
FARM-044306,Enugu,cassava,CASSAVA-V1,2024-06-19,17.67,10.15,2025-08-01,10.86
FARM-017460,Cross River,soybean,SOYBEAN-V1,2022-03-02,1.03,1.57,2022-06-23,1.76
FARM-004433,Ebonyi,soybean,SOYBEAN-V3,2024-04-23,0.77,1.54,2024-08-20,1.48
FARM-032016,Borno,yam,YAM-V3,2024-03-19,0.81,3.82,2024-12-04,5.0
FARM-043607,Enugu,soybean,SOYBEAN-V2,2023-04-25,5.1,1.34,2023-08-02,1.71
FARM-032240,Kebbi,cocoa,COCOA-V1,2024-02-09,0.4,0.3,2024-09-24,0.3
FARM-011563,Ebonyi,yam,YAM-V2,2023-02-23,1.01,11.35,2023-11-16,9.88
FARM-038782,Kogi,soybean,SOYBEAN-V3,2024-06-05,0.3,1.31,2024-09-17,1.48
FARM-005053,Edo,oil_palm,OIL_PALM-V1,2022-10-14,0.24,4.23,2023-01-29,5.47
FARM-030776,Kwara,soybean,SOYBEAN-LOCAL,2024-05-20,0.71,1.77,2024-08-19,1.35
FARM-038130,Borno,soybean,SOYBEAN-LOCAL,2022-07-10,1.21,0.54,2022-11-01,1.38
FARM-012959,Oyo,sorghum,SORGHUM-LOCAL,2024-07-27,0.79,1.58,2024-11-28,1.83
FARM-021097,Cross River,rice,RICE-LOCAL,2023-06-16,1.26,3.13,2023-10-14,3.26
FARM-033092,Abia,oil_palm,OIL_PALM-LOCAL,2023-04-24,3.29,4.0,2023-08-02,2.94
FARM-007209,Kebbi,rice,RICE-V1,2023-06-01,1.27,2.56,2023-10-04,3.17
FARM-012447,Niger,maize,MAIZE-LOCAL,2024-10-02,3.02,1.85,2025-01-07,1.76
FARM-004486,Oyo,millet,MILLET-V2,2024-07-22,0.55,1.55,2024-10-24,0.56
FARM-041970,Delta,groundnut,GROUNDNUT-V2,2024-07-17,0.94,1.36,2024-11-07,0.92
FARM-041972,Abia,oil_palm,OIL_PALM-V2,2022-10-13,1.69,4.17,2023-01-13,4.0
FARM-021676,Kano,oil_palm,OIL_PALM-LOCAL,2023-02-08,1.66,2.83,2023-05-11,3.55
FARM-025168,Kogi,sorghum,SORGHUM-V2,2023-05-15,1.27,1.15,2023-08-30,1.4
FARM-025767,Adamawa,rice,RICE-V2,2024-06-11,0.18,2.1,2024-11-02,3.0
FARM-005958,Taraba,maize,MAIZE-LOCAL,2023-04-07,0.5,2.33,2023-07-06,2.97
FARM-002822,Anambra,soybean,SOYBEAN-V1,2023-07-04,1.01,1.44,2023-10-23,1.59
FARM-040901,Kwara,soybean,SOYBEAN-V2,2022-12-02,1.13,1.35,2023-03-28,0.52
FARM-010466,Abia,oil_palm,OIL_PALM-V1,2022-03-22,0.55,4.47,2022-06-27,3.78
FARM-038348,Oyo,sorghum,SORGHUM-V2,2024-06-09,1.93,1.75,2024-10-10,1.45
FARM-031966,Ondo,cocoa,COCOA-LOCAL,2022-11-20,1.34,0.41,2023-08-07,0.42
FARM-006018,Osun,sorghum,SORGHUM-V3,2023-06-02,4.21,1.63,2023-09-29,1.27
FARM-041013,Zamfara,rice,RICE-V2,2024-07-21,0.82,2.25,2024-12-09,3.41
FARM-017180,Imo,sorghum,SORGHUM-V2,2024-05-16,1.98,1.52,2024-09-01,1.12
FARM-022257,Kebbi,millet,MILLET-V1,2024-07-09,5.44,0.92,2024-11-02,1.4
FARM-007446,Delta,yam,YAM-V1,2024-02-24,0.45,9.74,2024-10-09,11.18
FARM-049256,Benue,millet,MILLET-V2,2022-05-12,0.52,1.11,2022-08-15,0.91
FARM-047182,Oyo,soybean,SOYBEAN-V2,2023-12-18,0.16,1.94,2024-03-24,1.97
FARM-027319,Niger,sorghum,SORGHUM-V3,2023-07-10,2.02,1.52,2023-10-31,1.33
FARM-011680,FCT,maize,MAIZE-V1,2024-04-10,1.73,2.21,2024-08-05,1.71
FARM-009585,Edo,cassava,CASSAVA-V2,2022-07-15,8.29,11.73,2023-08-24,12.85
FARM-044386,Anambra,yam,YAM-LOCAL,2023-02-01,2.88,12.09,2023-11-18,12.51
FARM-002240,Niger,sorghum,SORGHUM-LOCAL,2024-06-05,3.08,1.43,2024-10-01,1.29
FARM-028304,Delta,cocoa,COCOA-V1,2023-09-04,0.69,0.49,2024-08-09,0.58
FARM-004975,Ekiti,cassava,CASSAVA-V3,2024-07-20,1.16,8.87,2025-08-30,12.19
FARM-042522,Akwa Ibom,sorghum,SORGHUM-LOCAL,2022-07-01,5.31,1.74,2022-11-05,0.86
FARM-007492,Kwara,yam,YAM-V2,2022-03-16,3.32,10.95,2022-12-19,8.0
FARM-035481,Kano,cassava,CASSAVA-V1,2024-07-27,2.27,7.91,2025-08-30,9.06
FARM-049679,Katsina,cocoa,COCOA-V3,2022-10-18,2.24,0.33,2023-08-21,0.3
FARM-035844,Oyo,oil_palm,OIL_PALM-V1,2024-04-06,1.73,3.89,2024-07-12,2.87
FARM-013977,Anambra,rice,RICE-V2,2023-07-11,1.95,2.88,2023-11-16,3.5
FARM-038995,Rivers,maize,MAIZE-LOCAL,2023-10-08,1.54,1.86,2024-02-04,1.2
FARM-011556,Kwara,cassava,CASSAVA-LOCAL,2024-10-11,1.95,9.3,2025-10-29,7.03
FARM-005303,Gombe,cassava,CASSAVA-V2,2024-09-26,0.82,10.5,2025-08-30,11.03
FARM-043630,Ondo,soybean,SOYBEAN-V1,2022-03-02,0.27,1.92,2022-06-10,2.46
FARM-023248,Bayelsa,soybean,SOYBEAN-V1,2023-12-19,0.21,1.62,2024-03-24,1.3
FARM-026431,Abia,groundnut,GROUNDNUT-LOCAL,2024-06-19,0.87,1.6,2024-10-06,1.54
FARM-013123,Ekiti,yam,YAM-LOCAL,2022-03-12,3.38,10.7,2022-12-16,5.0
FARM-011255,Oyo,rice,RICE-V2,2022-05-27,2.27,3.4,2022-10-01,2.88
FARM-015134,Osun,cocoa,COCOA-LOCAL,2023-05-22,0.44,0.48,2024-01-11,0.38
FARM-018743,Kebbi,millet,MILLET-LOCAL,2024-07-18,1.28,1.18,2024-11-01,0.64
FARM-035460,Plateau,cassava,CASSAVA-V1,2022-09-21,3.23,8.54,2023-12-09,10.15
FARM-017746,Anambra,oil_palm,OIL_PALM-LOCAL,2023-08-21,0.72,3.39,2023-11-30,3.3
FARM-004664,Gombe,cassava,CASSAVA-V2,2024-04-08,0.87,10.8,2025-02-13,11.37
FARM-047004,Taraba,sorghum,SORGHUM-V3,2024-05-03,2.19,1.34,2024-09-03,1.26
FARM-006972,Lagos,yam,YAM-LOCAL,2023-04-23,1.75,13.92,2024-01-24,14.13
FARM-041439,Lagos,sorghum,SORGHUM-V2,2022-05-02,0.91,1.35,2022-09-07,0.9
FARM-027628,Ebonyi,yam,YAM-V2,2022-03-11,1.47,13.65,2022-12-02,15.95
FARM-028419,Bauchi,groundnut,GROUNDNUT-V1,2022-07-22,2.51,1.31,2022-10-23,1.71
FARM-005408,Oyo,oil_palm,OIL_PALM-V2,2024-05-11,0.78,3.97,2024-08-24,5.2
FARM-019638,Kwara,soybean,SOYBEAN-LOCAL,2024-09-15,0.5,1.5,2025-01-05,1.88
FARM-013605,Niger,rice,RICE-LOCAL,2024-06-28,2.05,2.39,2024-10-29,3.87
FARM-025675,Osun,yam,YAM-V1,2024-04-28,1.38,12.08,2024-12-25,16.05
FARM-030372,Ogun,oil_palm,OIL_PALM-V3,2022-12-04,0.49,4.58,2023-03-21,5.53
FARM-029682,Bayelsa,sorghum,SORGHUM-V2,2023-05-08,0.81,1.71,2023-09-04,1.03
FARM-003222,Adamawa,oil_palm,OIL_PALM-V3,2022-04-20,1.18,2.84,2022-07-29,1.75
FARM-044156,Kwara,cassava,CASSAVA-LOCAL,2024-02-12,0.46,11.11,2025-06-03,10.82
FARM-047732,Borno,sorghum,SORGHUM-V3,2024-07-15,0.7,0.57,2024-11-11,0.3
FARM-045518,Plateau,sorghum,SORGHUM-V1,2022-07-26,1.24,1.6,2022-11-15,1.6
FARM-019983,Cross River,yam,YAM-V2,2023-04-21,1.31,14.11,2024-02-10,14.0
FARM-038463,Kogi,groundnut,GROUNDNUT-V1,2023-05-11,2.66,1.05,2023-09-07,1.07
FARM-000397,Kwara,rice,RICE-V3,2023-07-05,2.05,2.5,2023-11-07,1.97
FARM-032763,Ondo,oil_palm,OIL_PALM-LOCAL,2023-05-18,0.5,3.11,2023-09-11,3.53
FARM-035920,Kano,rice,RICE-LOCAL,2024-07-20,1.05,2.65,2024-12-16,3.0
FARM-036799,Benue,yam,YAM-V2,2023-04-21,1.27,12.87,2023-12-30,12.76
FARM-016787,Taraba,sorghum,SORGHUM-V2,2022-05-02,1.58,1.41,2022-08-18,0.94
FARM-003849,Ekiti,millet,MILLET-LOCAL,2022-05-15,1.07,1.34,2022-08-23,1.63
FARM-017426,Osun,oil_palm,OIL_PALM-LOCAL,2022-02-10,1.85,3.92,2022-05-19,2.49
FARM-040846,Oyo,millet,MILLET-V3,2024-05-10,1.81,1.44,2024-08-10,2.28
FARM-015480,Rivers,sorghum,SORGHUM-V3,2022-05-01,2.31,1.49,2022-09-04,1.61
FARM-029303,FCT,soybean,SOYBEAN-V1,2022-02-22,0.51,1.48,2022-06-15,1.71
FARM-014029,Sokoto,rice,RICE-V2,2024-05-28,1.78,2.0,2024-10-18,3.56
FARM-009672,Enugu,cocoa,COCOA-V1,2023-12-11,2.04,0.48,2024-07-24,0.59
FARM-008770,Imo,oil_palm,OIL_PALM-V2,2023-03-24,0.91,3.54,2023-06-23,2.72
FARM-001664,Borno,maize,MAIZE-LOCAL,2022-10-28,0.75,0.85,2023-02-20,0.5
FARM-023427,Kaduna,soybean,SOYBEAN-LOCAL,2022-09-16,2.32,1.23,2023-01-04,1.5
FARM-016848,Ondo,oil_palm,OIL_PALM-LOCAL,2022-01-11,2.16,3.13,2022-04-19,2.4
FARM-045966,Taraba,rice,RICE-V2,2023-07-28,2.23,2.68,2023-12-16,1.28
FARM-007620,Kwara,sorghum,SORGHUM-V3,2023-06-27,0.98,1.6,2023-10-17,1.44
FARM-000271,Kano,cocoa,COCOA-V2,2022-01-09,4.2,0.38,2022-11-20,0.49
FARM-014425,Plateau,maize,MAIZE-V1,2022-06-23,1.99,2.4,2022-10-02,2.19
FARM-010232,Yobe,yam,YAM-V3,2024-04-26,0.95,5.97,2025-02-03,5.57
FARM-005698,Lagos,soybean,SOYBEAN-V3,2022-08-24,3.37,1.63,2022-12-19,1.38
FARM-011497,Kano,yam,YAM-V1,2024-03-09,1.9,9.56,2024-12-05,10.58
FARM-000746,Gombe,maize,MAIZE-V2,2022-10-08,1.23,2.08,2023-01-29,2.88
FARM-048080,Akwa Ibom,oil_palm,OIL_PALM-V1,2022-04-28,0.55,3.5,2022-08-24,3.57
FARM-014878,Ekiti,yam,YAM-V2,2023-03-21,1.11,12.87,2023-12-26,15.82
FARM-048408,Delta,cassava,CASSAVA-LOCAL,2023-08-28,0.72,10.43,2024-09-13,11.48
FARM-015326,Yobe,millet,MILLET-V1,2022-06-12,0.56,0.65,2022-10-06,0.37
FARM-041277,Delta,rice,RICE-V3,2024-05-17,2.51,2.52,2024-09-18,2.17
FARM-013378,FCT,yam,YAM-V3,2023-02-02,2.97,11.33,2023-10-02,16.61
FARM-038961,Lagos,yam,YAM-LOCAL,2022-04-11,0.82,13.19,2023-01-29,12.12
FARM-005676,Oyo,groundnut,GROUNDNUT-LOCAL,2022-06-14,0.55,1.37,2022-09-21,1.31
FARM-040204,Delta,rice,RICE-LOCAL,2024-06-14,0.65,3.32,2024-10-24,3.17
FARM-023658,FCT,maize,MAIZE-V1,2022-05-02,1.94,2.41,2022-08-03,3.28
FARM-018127,Rivers,millet,MILLET-V2,2022-07-03,1.93,1.18,2022-10-09,0.9
FARM-042878,Edo,maize,MAIZE-LOCAL,2024-06-15,3.89,1.91,2024-09-28,3.04
FARM-006027,Ondo,rice,RICE-LOCAL,2023-07-08,1.36,3.46,2023-11-19,4.16
FARM-039291,Sokoto,cassava,CASSAVA-V3,2024-02-23,4.81,7.49,2025-04-22,9.76
FARM-036125,Ogun,rice,RICE-V3,2022-07-21,1.14,3.36,2022-11-20,3.04
FARM-036018,Anambra,oil_palm,OIL_PALM-V3,2022-11-08,2.01,3.66,2023-02-21,5.02
FARM-004634,Akwa Ibom,soybean,SOYBEAN-V3,2023-06-15,0.22,1.63,2023-09-18,2.11
FARM-019515,Bauchi,soybean,SOYBEAN-V1,2023-08-18,0.75,1.8,2023-12-10,1.84
FARM-003328,Cross River,groundnut,GROUNDNUT-V3,2022-06-02,1.91,1.34,2022-09-22,0.88
FARM-022762,Katsina,cocoa,COCOA-V2,2023-12-08,1.12,0.25,2024-06-09,0.23
FARM-049135,Gombe,yam,YAM-V1,2024-02-28,0.42,10.67,2024-11-20,14.25
FARM-015093,Kano,oil_palm,OIL_PALM-V1,2024-09-01,0.83,3.5,2024-12-22,4.01
FARM-049278,Borno,maize,MAIZE-V1,2024-06-15,4.74,0.84,2024-10-05,0.89
FARM-008606,Yobe,cocoa,COCOA-V3,2023-07-25,0.3,0.2,2024-07-18,0.37
FARM-048852,Ebonyi,cocoa,COCOA-V2,2023-09-21,0.75,0.47,2024-09-13,0.28
FARM-012893,Abia,maize,MAIZE-V2,2023-10-12,3.22,2.2,2024-01-10,2.71
FARM-004684,Gombe,sorghum,SORGHUM-LOCAL,2024-06-25,0.46,1.58,2024-10-08,1.42
FARM-005305,Kogi,soybean,SOYBEAN-V3,2024-06-07,2.31,1.63,2024-09-19,1.26
FARM-046042,Delta,groundnut,GROUNDNUT-V1,2022-07-01,1.84,1.64,2022-10-03,2.02
FARM-016156,Oyo,maize,MAIZE-V3,2023-06-28,0.93,2.3,2023-10-14,1.52
FARM-037373,Taraba,groundnut,GROUNDNUT-V2,2023-07-26,3.44,1.4,2023-10-30,1.78
FARM-041662,Osun,millet,MILLET-V2,2023-07-05,1.55,1.24,2023-10-07,0.94
FARM-015255,Kogi,groundnut,GROUNDNUT-V3,2024-06-10,1.53,1.08,2024-10-07,1.45
FARM-017463,Oyo,soybean,SOYBEAN-V1,2022-10-15,0.14,1.94,2023-02-04,2.15
FARM-005351,Oyo,cocoa,COCOA-LOCAL,2023-06-18,2.14,0.38,2024-02-25,0.5
FARM-037587,Oyo,soybean,SOYBEAN-V3,2024-12-23,0.13,1.72,2025-04-04,2.11
FARM-029053,Ekiti,yam,YAM-V3,2022-02-27,3.66,10.36,2022-11-09,10.37
FARM-019141,Delta,rice,RICE-V2,2022-07-05,0.53,3.46,2022-11-05,4.11
FARM-002202,Kaduna,cassava,CASSAVA-LOCAL,2024-02-23,1.65,8.97,2025-02-13,12.2
FARM-043032,Ogun,sorghum,SORGHUM-V3,2023-06-16,1.12,1.8,2023-10-01,1.19
FARM-010592,Akwa Ibom,sorghum,SORGHUM-V2,2024-06-27,0.31,1.72,2024-10-12,1.03
FARM-030976,Osun,rice,RICE-V1,2023-07-22,1.08,3.36,2023-12-15,3.29
FARM-040943,Kebbi,yam,YAM-V2,2023-02-16,4.35,8.31,2023-12-02,8.69
FARM-036316,Rivers,rice,RICE-V2,2022-06-15,1.04,3.66,2022-10-27,2.55
FARM-036066,FCT,rice,RICE-V2,2023-06-18,1.03,2.99,2023-11-11,2.99
FARM-019359,Oyo,rice,RICE-V3,2024-05-24,1.99,3.68,2024-10-12,4.85
FARM-002353,FCT,cassava,CASSAVA-V2,2022-09-05,1.04,9.79,2023-11-09,5.23
FARM-041458,Kano,yam,YAM-LOCAL,2024-04-28,0.99,8.19,2025-02-11,6.62
FARM-022684,Kwara,groundnut,GROUNDNUT-V1,2023-05-28,3.73,1.5,2023-09-19,1.41
FARM-032619,Rivers,millet,MILLET-V1,2023-05-15,3.92,1.5,2023-08-30,2.04
FARM-012908,Niger,cassava,CASSAVA-V1,2023-07-20,0.7,8.84,2024-08-26,5.51
FARM-020427,Gombe,groundnut,GROUNDNUT-LOCAL,2024-06-05,1.82,1.32,2024-09-24,1.97
FARM-029540,Ogun,cocoa,COCOA-V1,2022-02-01,3.82,0.45,2023-01-25,0.45
FARM-039564,FCT,millet,MILLET-V1,2024-05-18,1.24,1.36,2024-08-16,1.72
FARM-049781,Yobe,groundnut,GROUNDNUT-LOCAL,2024-06-05,13.4,0.69,2024-09-18,0.46
FARM-028487,Ogun,yam,YAM-V1,2023-04-28,2.07,12.29,2024-02-01,11.82
FARM-031307,Nasarawa,cocoa,COCOA-V3,2022-03-23,1.26,0.46,2023-03-01,0.24
FARM-034748,Kebbi,soybean,SOYBEAN-V3,2022-10-10,0.67,1.17,2023-01-29,1.91
FARM-000382,Kano,oil_palm,OIL_PALM-LOCAL,2022-06-15,0.83,2.89,2022-09-22,2.71
FARM-016202,Kwara,rice,RICE-LOCAL,2023-06-07,2.21,2.99,2023-10-16,2.68
FARM-010624,Borno,rice,RICE-LOCAL,2024-05-12,0.6,1.06,2024-09-28,3.39
FARM-029996,Kebbi,sorghum,SORGHUM-V3,2024-05-15,0.33,1.42,2024-09-20,2.33
FARM-028554,Cross River,yam,YAM-V1,2023-03-17,4.25,10.76,2023-10-28,9.4
FARM-004108,Abia,yam,YAM-V2,2023-03-04,1.74,11.5,2023-10-02,9.54
FARM-036567,Bauchi,soybean,SOYBEAN-LOCAL,2022-11-02,0.67,1.47,2023-02-28,1.29
FARM-029673,Kogi,maize,MAIZE-V2,2023-05-08,2.62,2.07,2023-08-31,1.63
FARM-006733,Sokoto,maize,MAIZE-V3,2023-06-05,0.81,1.89,2023-10-02,1.91
FARM-022646,Kwara,sorghum,SORGHUM-V1,2023-07-07,0.6,1.61,2023-10-29,1.96
FARM-007239,Kaduna,yam,YAM-V3,2023-04-20,8.95,9.95,2024-02-11,9.53
FARM-041183,Sokoto,soybean,SOYBEAN-V2,2023-11-22,6.69,1.02,2024-02-21,1.31
FARM-023858,Oyo,cassava,CASSAVA-V2,2022-02-18,2.11,10.86,2023-03-18,11.78
FARM-039945,Kebbi,cassava,CASSAVA-V2,2022-01-19,18.48,6.59,2023-07-02,7.45
FARM-032012,Nasarawa,cocoa,COCOA-V2,2024-09-08,0.75,0.39,2025-04-14,0.22
FARM-044299,Niger,soybean,SOYBEAN-V2,2022-01-24,3.33,1.45,2022-04-28,1.96
FARM-046379,Ogun,cassava,CASSAVA-V3,2022-02-03,1.5,11.51,2022-11-25,10.45
FARM-007906,Kebbi,millet,MILLET-V3,2024-07-21,0.67,1.1,2024-11-13,0.85
FARM-003257,Adamawa,sorghum,SORGHUM-V1,2022-07-17,3.75,0.97,2022-11-14,1.64
FARM-049272,Abia,cassava,CASSAVA-LOCAL,2022-04-18,1.55,12.09,2023-08-17,11.62
FARM-032265,Sokoto,yam,YAM-V3,2022-04-28,0.85,7.63,2023-02-17,5.78
FARM-004252,Ekiti,cocoa,COCOA-V2,2024-10-03,0.37,0.36,2025-06-03,0.38
FARM-018933,Bauchi,oil_palm,OIL_PALM-V2,2024-05-27,0.56,3.87,2024-08-28,4.33
FARM-044106,Lagos,maize,MAIZE-V1,2024-10-10,2.69,2.69,2025-01-29,2.34
FARM-036019,Ebonyi,cassava,CASSAVA-V1,2024-02-14,0.95,8.73,2024-11-16,6.69
FARM-020629,Kano,rice,RICE-V1,2024-05-06,4.7,2.39,2024-09-27,1.32
FARM-004177,Benue,sorghum,SORGHUM-V1,2022-07-15,1.47,1.13,2022-10-24,0.8
FARM-029064,Abia,yam,YAM-V3,2022-04-07,1.03,12.81,2022-11-25,10.96
FARM-035124,Cross River,soybean,SOYBEAN-V3,2022-10-26,0.72,1.35,2023-01-28,1.18
FARM-035617,Ondo,groundnut,GROUNDNUT-V3,2023-05-19,3.3,1.54,2023-08-31,1.84
FARM-010695,Kogi,rice,RICE-V2,2024-07-04,2.06,2.78,2024-11-07,3.77
FARM-029539,Ondo,sorghum,SORGHUM-V1,2024-07-18,2.28,1.57,2024-11-16,1.77
FARM-028835,Benue,cassava,CASSAVA-V2,2024-10-18,3.71,9.85,2025-11-08,11.56
FARM-001600,Zamfara,rice,RICE-LOCAL,2023-05-26,3.97,2.01,2023-10-02,2.67
FARM-027790,Abia,cocoa,COCOA-V2,2023-09-11,1.71,0.42,2024-07-07,0.71
FARM-024778,Ogun,maize,MAIZE-V2,2024-10-23,1.63,2.14,2025-01-28,2.98
FARM-038169,FCT,rice,RICE-V1,2022-05-18,0.97,2.92,2022-09-17,2.64
FARM-038097,Rivers,maize,MAIZE-V1,2022-10-28,0.93,2.57,2023-01-26,0.87
FARM-011112,Plateau,groundnut,GROUNDNUT-V1,2024-07-07,0.79,1.44,2024-10-21,1.51
FARM-036587,Kogi,cocoa,COCOA-V2,2022-01-06,0.69,0.46,2022-10-08,0.46
FARM-006831,Sokoto,groundnut,GROUNDNUT-V3,2022-05-09,2.57,1.32,2022-08-16,0.84
FARM-030795,Benue,maize,MAIZE-V2,2023-05-01,2.79,1.84,2023-08-04,0.96
FARM-047139,Cross River,rice,RICE-LOCAL,2022-06-15,0.56,3.38,2022-10-25,3.91
FARM-037922,Taraba,millet,MILLET-V1,2023-05-23,4.05,1.28,2023-09-19,1.16
FARM-020464,Ebonyi,yam,YAM-V1,2022-02-17,0.5,11.84,2022-12-01,11.48
FARM-030731,Kwara,groundnut,GROUNDNUT-V3,2024-06-04,0.97,1.42,2024-09-16,2.09
FARM-003979,Taraba,groundnut,GROUNDNUT-V2,2024-06-14,8.56,1.29,2024-09-25,1.22
FARM-030427,Benue,soybean,SOYBEAN-V1,2022-11-15,0.68,1.53,2023-03-10,2.52
FARM-018935,Zamfara,cocoa,COCOA-V1,2024-05-20,1.7,0.3,2025-02-10,0.21
FARM-010226,Rivers,millet,MILLET-LOCAL,2024-07-25,1.28,1.38,2024-11-14,1.87
FARM-014421,Nasarawa,soybean,SOYBEAN-V1,2023-11-17,2.97,1.35,2024-02-21,1.27
FARM-015214,Yobe,maize,MAIZE-V2,2023-11-19,1.16,1.0,2024-02-27,1.51
FARM-032358,Akwa Ibom,cassava,CASSAVA-V2,2023-04-15,0.78,9.77,2024-05-27,10.06
FARM-048100,Delta,groundnut,GROUNDNUT-V2,2023-05-13,0.8,1.55,2023-09-07,1.51
FARM-012372,Jigawa,soybean,SOYBEAN-LOCAL,2022-07-02,4.75,0.87,2022-10-03,0.5
FARM-029830,Imo,rice,RICE-V2,2024-06-03,0.36,2.83,2024-10-17,3.1
FARM-035730,Katsina,rice,RICE-LOCAL,2023-05-23,0.92,1.95,2023-10-10,3.78
FARM-021719,Abia,oil_palm,OIL_PALM-V2,2022-10-14,4.11,3.26,2023-01-19,3.99
FARM-048653,Kebbi,maize,MAIZE-V2,2023-06-07,2.09,1.58,2023-09-07,1.86
FARM-035060,Kaduna,soybean,SOYBEAN-V3,2023-11-20,0.5,1.73,2024-03-03,2.01
FARM-023016,Kwara,yam,YAM-V2,2023-03-08,6.07,10.52,2023-11-19,10.95
FARM-013738,Ogun,yam,YAM-V2,2022-03-28,1.51,12.5,2022-12-01,14.01
FARM-025606,Plateau,sorghum,SORGHUM-V1,2022-07-14,1.56,1.57,2022-10-23,0.68
FARM-020444,Delta,soybean,SOYBEAN-V3,2022-10-13,0.84,1.55,2023-01-19,0.97
FARM-028490,Oyo,rice,RICE-LOCAL,2022-05-18,0.29,2.86,2022-10-09,1.73
FARM-033940,Ekiti,cassava,CASSAVA-LOCAL,2024-06-23,0.67,10.28,2025-06-19,10.85
FARM-049223,Cross River,soybean,SOYBEAN-LOCAL,2023-02-24,1.08,1.41,2023-06-03,1.15
FARM-000491,Nasarawa,yam,YAM-V1,2023-02-02,1.36,13.07,2023-10-07,11.45
FARM-037032,Oyo,cassava,CASSAVA-V3,2024-12-26,0.24,10.6,2026-04-24,14.19
FARM-034814,Lagos,millet,MILLET-V3,2023-05-16,1.66,1.19,2023-08-19,0.45
FARM-014669,Adamawa,oil_palm,OIL_PALM-V3,2022-10-16,1.17,2.65,2023-01-17,2.79
FARM-035494,Ekiti,cassava,CASSAVA-LOCAL,2022-05-06,1.53,9.29,2023-03-05,10.6
FARM-024716,Abia,cassava,CASSAVA-V2,2023-10-13,3.61,9.23,2024-12-04,11.58
FARM-002401,Kogi,soybean,SOYBEAN-V2,2022-04-07,1.58,1.7,2022-07-26,2.26
FARM-034190,Abia,rice,RICE-V3,2024-05-04,4.96,2.91,2024-09-24,2.99
FARM-008200,Katsina,yam,YAM-V3,2022-04-20,0.84,8.61,2022-11-20,5.69
FARM-038266,Akwa Ibom,sorghum,SORGHUM-V1,2022-06-24,2.07,1.64,2022-10-29,1.88
FARM-025621,Kebbi,sorghum,SORGHUM-LOCAL,2023-05-04,0.66,1.01,2023-09-06,2.39
FARM-015685,Niger,cassava,CASSAVA-V1,2022-11-06,0.8,10.38,2023-11-12,13.54
FARM-020915,FCT,maize,MAIZE-V3,2023-06-07,1.83,1.97,2023-09-30,1.51
FARM-011592,FCT,rice,RICE-LOCAL,2024-07-09,2.87,2.87,2024-12-01,1.71
FARM-027908,Anambra,maize,MAIZE-V3,2024-10-06,3.15,2.65,2025-01-26,3.51
FARM-011757,Yobe,soybean,SOYBEAN-V2,2024-06-21,7.5,0.65,2024-09-22,0.5
FARM-029576,Kaduna,rice,RICE-V3,2022-06-09,5.5,2.92,2022-11-03,2.35
FARM-046582,Anambra,soybean,SOYBEAN-V1,2022-03-14,2.11,1.47,2022-06-29,1.12
FARM-048681,Kwara,yam,YAM-V1,2024-03-18,0.92,11.26,2024-10-31,7.75
FARM-035185,Rivers,oil_palm,OIL_PALM-LOCAL,2023-11-16,2.47,3.74,2024-02-17,3.41
FARM-031023,Benue,sorghum,SORGHUM-V1,2024-06-27,0.97,1.43,2024-10-10,0.88
FARM-049727,Adamawa,cassava,CASSAVA-LOCAL,2022-02-28,0.62,8.1,2023-06-20,9.13
FARM-002052,Rivers,rice,RICE-LOCAL,2022-05-23,1.37,3.12,2022-10-01,2.86
